occurrence_id,classification,present_stowed,present_deployed,same_part_number,stable_part_definition_match,parent_assembly_path_match,part_occurrence_quantity_match,state_membership_match,stowed_transform_authority_max_error,deployed_transform_authority_max_error,state_transform_max_abs_delta,transform_authority_match,fixed_transform_stable,transform_state_behavior,transform_error,stowed_solid_count,deployed_solid_count,stowed_face_count,deployed_face_count,volume_delta_mm3,stowed_local_brep_sha256,deployed_local_brep_sha256,local_bbox_max_abs_delta_mm,surface_type_counts_match,serialized_local_brep_match,exact_common_status,exact_common_volume_mm3,stowed_minus_common_mm3,deployed_minus_common_mm3,exact_common_volume_tolerance_mm3,exact_common_full_volume_equivalent,exact_geometry_equivalent,geometry_equivalence_basis,exact_common_error,fingerprint_error,flexible_state_geometry_exception,status
GUIDE-RAIL-2-SCREW-AFT,FIXED,True,True,True,True,True,True,True,2.2026824808563106e-13,2.2026824808563106e-13,0.0,True,True,FIXED_UNCHANGED,,1,1,14,14,0.0,aa77c58c4d4b20f6f57e0e11a6db68323c8708402b31ea858f2ddc092a63d49e,aa77c58c4d4b20f6f57e0e11a6db68323c8708402b31ea858f2ddc092a63d49e,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
GUIDE-RAIL-2-SCREW-FWD,FIXED,True,True,True,True,True,True,True,2.2026824808563106e-13,2.2026824808563106e-13,0.0,True,True,FIXED_UNCHANGED,,1,1,14,14,0.0,aa77c58c4d4b20f6f57e0e11a6db68323c8708402b31ea858f2ddc092a63d49e,aa77c58c4d4b20f6f57e0e11a6db68323c8708402b31ea858f2ddc092a63d49e,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
GUIDE-RAIL-3-SCREW-AFT,FIXED,True,True,True,True,True,True,True,8.771650072958437e-12,8.771650072958437e-12,0.0,True,True,FIXED_UNCHANGED,,1,1,14,14,0.0,aa77c58c4d4b20f6f57e0e11a6db68323c8708402b31ea858f2ddc092a63d49e,aa77c58c4d4b20f6f57e0e11a6db68323c8708402b31ea858f2ddc092a63d49e,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
GUIDE-RAIL-3-SCREW-FWD,FIXED,True,True,True,True,True,True,True,8.771650072958437e-12,8.771650072958437e-12,0.0,True,True,FIXED_UNCHANGED,,1,1,14,14,0.0,aa77c58c4d4b20f6f57e0e11a6db68323c8708402b31ea858f2ddc092a63d49e,aa77c58c4d4b20f6f57e0e11a6db68323c8708402b31ea858f2ddc092a63d49e,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
HARNESS-BAND-1,FLEXIBLE,True,True,True,True,True,True,True,0.0,1.5653958587979453e-29,431.5,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,4,4,38476.096185755814,3a102082f8ad99e871ceb1e2326430a0f5a9b765776a6c9a2a5577d55b808917,3bb4591fedcfb4d0c799b68f83004061271e1d6b99d518f6f26dd3342ed10990,228.71895529445,True,False,,,,,,False,False,FLEXIBLE_STATE_GEOMETRY_EXCEPTION,,,True,PASS
HARNESS-BAND-2,FLEXIBLE,True,True,True,True,True,True,True,0.0,1.5653958587979453e-29,431.5,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,4,64,38904.03165419087,aac06189db677e2d37591b57845fce6a2c3b6b471c57dc501f512b14edc81bba,d168c36f4edea7f11af72299b17aa70fc3ffee101e0219334a06a1dc570d15be,229.91895529445,False,False,,,,,,False,False,FLEXIBLE_STATE_GEOMETRY_EXCEPTION,,,True,PASS
HARNESS-LEG-XN,FLEXIBLE,True,True,True,True,True,True,True,0.0,0.0,102.0,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,14,18,-1182.3304241488634,6bcd7e4dc6233fc7539cd095dc571b3074f950be2f63e9234e7667957467bfb6,c3465eb380c3bab02160849b4ebe6e43b4a34e5bb4afff533b5e6d7c1cae5320,150.71437792862798,False,False,,,,,,False,False,FLEXIBLE_STATE_GEOMETRY_EXCEPTION,,,True,PASS
HARNESS-LEG-XP,FLEXIBLE,True,True,True,True,True,True,True,0.0,0.0,102.0,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,14,18,-1182.3304241498608,26c463781ab3b3376d11aac69413fd0ce444b0ff4052f6c5ff9bc960550c1a29,a28da56233b3d38f976c2e1c822c7789efacf55948eacb16a0aa258a06a03871,150.71437792862798,False,False,,,,,,False,False,FLEXIBLE_STATE_GEOMETRY_EXCEPTION,,,True,PASS
HARNESS-LEG-YN,FLEXIBLE,True,True,True,True,True,True,True,0.0,0.0,102.0,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,14,14,-935.1553205379879,475f849ac685a23fd4c3b2b00725ace3905b7a6cef1b5a7500c2133d1029e849,18afbe19e569963feefd0b735997f1a0470dc15dbe54ffc5693c7501b19f76da,122.83262039743629,True,False,,,,,,False,False,FLEXIBLE_STATE_GEOMETRY_EXCEPTION,,,True,PASS
HARNESS-LEG-YP,FLEXIBLE,True,True,True,True,True,True,True,0.0,0.0,102.0,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,14,14,-935.1553205355915,c8bdb4963b23fc1500757571ebfb0ff29a21cff10487c6cba0e62532e686a653,016b6bccc85af8d737dbea2ae40c62e49488b050db699149e0bf1a85f938fe75,122.83262039743865,True,False,,,,,,False,False,FLEXIBLE_STATE_GEOMETRY_EXCEPTION,,,True,PASS
HARNESS-TERMINAL-001,MOVING,True,True,True,True,True,True,True,0.0,0.0,102.0,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,43,43,4.547473508864641e-13,1f60d3f6778e6180c58f0be3cd879bc3ee9a058f1013a25998ab129d01cbfe7e,1f60d3f6778e6180c58f0be3cd879bc3ee9a058f1013a25998ab129d01cbfe7e,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
HBD-BODY-001,FIXED,True,True,True,True,True,True,True,3.378296826608983e-28,3.378296826608983e-28,0.0,True,True,FIXED_UNCHANGED,,2,2,18,18,0.0,6b3a8758354e5406189b3b5f92d19cddd2643af856b0f3ddcfd61748e66493e7,6b3a8758354e5406189b3b5f92d19cddd2643af856b0f3ddcfd61748e66493e7,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
HBD-CLIP-FIXED,FIXED,True,True,True,True,True,True,True,1.7763568394002505e-15,1.7763568394002505e-15,0.0,True,True,FIXED_UNCHANGED,,1,1,8,8,0.0,7f10b0ad927d92a43b47b3cba2a316fd5cea19647d267ecbed4959ff62e050a3,7f10b0ad927d92a43b47b3cba2a316fd5cea19647d267ecbed4959ff62e050a3,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
HBD-CLIP-MOVING,MOVING,True,True,True,True,True,True,True,8.412825991399586e-12,3.410605131648481e-12,15.055034371129977,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,8,8,-8.881784197001252e-16,7f10b0ad927d92a43b47b3cba2a316fd5cea19647d267ecbed4959ff62e050a3,7f10b0ad927d92a43b47b3cba2a316fd5cea19647d267ecbed4959ff62e050a3,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
HBD-FIXED-YOKE,FIXED,True,True,True,True,True,True,True,3.378296826608983e-28,3.378296826608983e-28,0.0,True,True,FIXED_UNCHANGED,,1,1,47,47,0.0,f23588f79aa9e1498cdc71f3e6851eb8464a87d3cd7b3fb8f5cd2662c9a772ef,f23588f79aa9e1498cdc71f3e6851eb8464a87d3cd7b3fb8f5cd2662c9a772ef,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
HBD-PIN-FIXED,FIXED,True,True,True,True,True,True,True,1.7763568394002505e-15,1.7763568394002505e-15,0.0,True,True,FIXED_UNCHANGED,,1,1,9,9,0.0,1c8472aee8c7e32641b3f194e11cdce8f36603432d91952f7a7b04c5dcd4ace3,1c8472aee8c7e32641b3f194e11cdce8f36603432d91952f7a7b04c5dcd4ace3,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
HBD-PIN-MOVING,MOVING,True,True,True,True,True,True,True,8.412825991399586e-12,3.410605131648481e-12,15.055034371129977,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,9,9,0.0,1c8472aee8c7e32641b3f194e11cdce8f36603432d91952f7a7b04c5dcd4ace3,1c8472aee8c7e32641b3f194e11cdce8f36603432d91952f7a7b04c5dcd4ace3,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
HBD-ROD-001,MOVING,True,True,True,True,True,True,True,8.412825991399586e-12,3.410605131648481e-12,15.055034371129977,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,20,20,-2.2737367544323206e-13,62af4f978d3db299c17414b7e3665a1a0a8ae72f054b7672d4584c2968cc2860,62af4f978d3db299c17414b7e3665a1a0a8ae72f054b7672d4584c2968cc2860,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
LATCH-SUPPORT-BRACKET,FIXED,True,True,True,True,True,True,True,0.0,0.0,0.0,True,True,FIXED_UNCHANGED,,1,1,15,15,0.0,fdf7d59163d1e4e5f9b49e49c28112390b16f3078f810c4ba6e5a08f77c0dc9e,fdf7d59163d1e4e5f9b49e49c28112390b16f3078f810c4ba6e5a08f77c0dc9e,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
LINK-1-1,MOVING,True,True,True,True,True,True,True,8.412825991399586e-12,3.410605131648481e-12,15.055034371129977,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,38,38,1.2789769243681803e-13,bf9d2d2bd5230b8b2690064da115bf7a2dbdade965cbc527bc8532f51fbb79b8,bf9d2d2bd5230b8b2690064da115bf7a2dbdade965cbc527bc8532f51fbb79b8,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
LINK-1-2,MOVING,True,True,True,True,True,True,True,8.412825991399586e-12,3.410605131648481e-12,15.055034371129977,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,38,38,1.2789769243681803e-13,bf9d2d2bd5230b8b2690064da115bf7a2dbdade965cbc527bc8532f51fbb79b8,bf9d2d2bd5230b8b2690064da115bf7a2dbdade965cbc527bc8532f51fbb79b8,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
LINK-2-1,MOVING,True,True,True,True,True,True,True,8.412825991399586e-12,3.410605131648481e-12,15.055034371129977,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,38,38,-5.684341886080802e-14,bf9d2d2bd5230b8b2690064da115bf7a2dbdade965cbc527bc8532f51fbb79b8,bf9d2d2bd5230b8b2690064da115bf7a2dbdade965cbc527bc8532f51fbb79b8,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
LINK-2-2,MOVING,True,True,True,True,True,True,True,8.412825991399586e-12,3.410605131648481e-12,15.055034371129977,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,38,38,-4.263256414560601e-14,bf9d2d2bd5230b8b2690064da115bf7a2dbdade965cbc527bc8532f51fbb79b8,bf9d2d2bd5230b8b2690064da115bf7a2dbdade965cbc527bc8532f51fbb79b8,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
LINK-3-1,MOVING,True,True,True,True,True,True,True,8.412825991399586e-12,3.410605131648481e-12,15.055034371129977,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,38,38,-5.684341886080802e-14,bf9d2d2bd5230b8b2690064da115bf7a2dbdade965cbc527bc8532f51fbb79b8,bf9d2d2bd5230b8b2690064da115bf7a2dbdade965cbc527bc8532f51fbb79b8,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
LINK-3-2,MOVING,True,True,True,True,True,True,True,8.412825991399586e-12,3.410605131648481e-12,15.055034371129977,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,38,38,-5.684341886080802e-14,bf9d2d2bd5230b8b2690064da115bf7a2dbdade965cbc527bc8532f51fbb79b8,bf9d2d2bd5230b8b2690064da115bf7a2dbdade965cbc527bc8532f51fbb79b8,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
LINK-CLIP-1-BELL,MOVING,True,True,True,True,True,True,True,0.0,9.094947017729282e-12,13.346012919079953,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,8,8,-1.7319479184152442e-14,ff9c296eea15eaa0318b99cbdfafb91326f72bc96c2b3db64da1045592494ddd,ff9c296eea15eaa0318b99cbdfafb91326f72bc96c2b3db64da1045592494ddd,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
LINK-CLIP-1-CROSSHEAD,MOVING,True,True,True,True,True,True,True,8.412825991399586e-12,3.410605131648481e-12,15.055034371129977,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,8,8,4.440892098500626e-16,ff9c296eea15eaa0318b99cbdfafb91326f72bc96c2b3db64da1045592494ddd,ff9c296eea15eaa0318b99cbdfafb91326f72bc96c2b3db64da1045592494ddd,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
LINK-CLIP-2-BELL,MOVING,True,True,True,True,True,True,True,2.8528290840768022e-12,9.094947017729282e-12,13.346012919079953,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,8,8,-5.773159728050814e-15,ff9c296eea15eaa0318b99cbdfafb91326f72bc96c2b3db64da1045592494ddd,ff9c296eea15eaa0318b99cbdfafb91326f72bc96c2b3db64da1045592494ddd,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
LINK-CLIP-2-CROSSHEAD,MOVING,True,True,True,True,True,True,True,8.412825991399586e-12,3.410605131648481e-12,15.055034371129977,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,8,8,4.440892098500626e-16,ff9c296eea15eaa0318b99cbdfafb91326f72bc96c2b3db64da1045592494ddd,ff9c296eea15eaa0318b99cbdfafb91326f72bc96c2b3db64da1045592494ddd,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
LINK-CLIP-3-BELL,MOVING,True,True,True,True,True,True,True,6.52633502795652e-12,9.094947017729282e-12,13.346012919079953,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,8,8,-4.884981308350689e-15,ff9c296eea15eaa0318b99cbdfafb91326f72bc96c2b3db64da1045592494ddd,ff9c296eea15eaa0318b99cbdfafb91326f72bc96c2b3db64da1045592494ddd,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
LINK-CLIP-3-CROSSHEAD,MOVING,True,True,True,True,True,True,True,8.412825991399586e-12,3.410605131648481e-12,15.055034371129977,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,8,8,-4.440892098500626e-16,ff9c296eea15eaa0318b99cbdfafb91326f72bc96c2b3db64da1045592494ddd,ff9c296eea15eaa0318b99cbdfafb91326f72bc96c2b3db64da1045592494ddd,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
LINK-PIN-1-BELL,MOVING,True,True,True,True,True,True,True,0.0,9.094947017729282e-12,13.346012919079953,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,11,11,3.979039320256561e-13,21bde9a51b3cb018515fcd81eb07e73efb94d6c4194a10d3da0f7f9e71b18e8a,21bde9a51b3cb018515fcd81eb07e73efb94d6c4194a10d3da0f7f9e71b18e8a,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
LINK-PIN-1-CROSSHEAD,MOVING,True,True,True,True,True,True,True,8.412825991399586e-12,3.410605131648481e-12,15.055034371129977,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,11,11,0.0,21bde9a51b3cb018515fcd81eb07e73efb94d6c4194a10d3da0f7f9e71b18e8a,21bde9a51b3cb018515fcd81eb07e73efb94d6c4194a10d3da0f7f9e71b18e8a,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
LINK-PIN-2-BELL,MOVING,True,True,True,True,True,True,True,4.725109192804666e-13,9.094947017729282e-12,13.346012919079953,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,11,11,1.7053025658242404e-13,21bde9a51b3cb018515fcd81eb07e73efb94d6c4194a10d3da0f7f9e71b18e8a,21bde9a51b3cb018515fcd81eb07e73efb94d6c4194a10d3da0f7f9e71b18e8a,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
LINK-PIN-2-CROSSHEAD,MOVING,True,True,True,True,True,True,True,8.412825991399586e-12,3.410605131648481e-12,15.055034371129977,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,11,11,2.842170943040401e-14,21bde9a51b3cb018515fcd81eb07e73efb94d6c4194a10d3da0f7f9e71b18e8a,21bde9a51b3cb018515fcd81eb07e73efb94d6c4194a10d3da0f7f9e71b18e8a,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
LINK-PIN-3-BELL,MOVING,True,True,True,True,True,True,True,6.52278231427772e-12,9.094947017729282e-12,13.346012919079953,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,11,11,8.526512829121202e-14,21bde9a51b3cb018515fcd81eb07e73efb94d6c4194a10d3da0f7f9e71b18e8a,21bde9a51b3cb018515fcd81eb07e73efb94d6c4194a10d3da0f7f9e71b18e8a,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
LINK-PIN-3-CROSSHEAD,MOVING,True,True,True,True,True,True,True,8.412825991399586e-12,3.410605131648481e-12,15.055034371129977,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,11,11,5.684341886080802e-14,21bde9a51b3cb018515fcd81eb07e73efb94d6c4194a10d3da0f7f9e71b18e8a,21bde9a51b3cb018515fcd81eb07e73efb94d6c4194a10d3da0f7f9e71b18e8a,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
LOCK-BUSHING-1,FIXED,True,True,True,True,True,True,True,5.6843418860808015e-12,5.6843418860808015e-12,0.0,True,True,FIXED_UNCHANGED,,1,1,8,8,0.0,2ef28fa5b42757d3f7febabb559cd2048e732cc17342cbc611e6df14ce2fdc95,2ef28fa5b42757d3f7febabb559cd2048e732cc17342cbc611e6df14ce2fdc95,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
LOCK-BUSHING-2,FIXED,True,True,True,True,True,True,True,5.6843418860808015e-12,5.6843418860808015e-12,0.0,True,True,FIXED_UNCHANGED,,1,1,8,8,0.0,2ef28fa5b42757d3f7febabb559cd2048e732cc17342cbc611e6df14ce2fdc95,2ef28fa5b42757d3f7febabb559cd2048e732cc17342cbc611e6df14ce2fdc95,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
LOCK-BUSHING-3,FIXED,True,True,True,True,True,True,True,9.2246210670055e-12,9.2246210670055e-12,0.0,True,True,FIXED_UNCHANGED,,1,1,8,8,0.0,2ef28fa5b42757d3f7febabb559cd2048e732cc17342cbc611e6df14ce2fdc95,2ef28fa5b42757d3f7febabb559cd2048e732cc17342cbc611e6df14ce2fdc95,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
LOCK-DOG-1,MOVING,True,True,True,True,True,True,True,2.2737367544323206e-12,2.2737367544323206e-12,3.3000000000000003,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,5,5,-6.661338147750939e-16,3e56c383c4e932fd2f4b9249d805626ffcc62f1de701ff1ffdefcb09268bc74a,3e56c383c4e932fd2f4b9249d805626ffcc62f1de701ff1ffdefcb09268bc74a,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
LOCK-DOG-2,MOVING,True,True,True,True,True,True,True,3.824496275228739e-12,2.2737367544323206e-12,2.8578838324849993,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,5,5,2.220446049250313e-16,3e56c383c4e932fd2f4b9249d805626ffcc62f1de701ff1ffdefcb09268bc74a,3e56c383c4e932fd2f4b9249d805626ffcc62f1de701ff1ffdefcb09268bc74a,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
LOCK-DOG-3,MOVING,True,True,True,True,True,True,True,5.870859354217828e-12,5.867306640539027e-12,2.8578838324889997,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,5,5,2.220446049250313e-16,3e56c383c4e932fd2f4b9249d805626ffcc62f1de701ff1ffdefcb09268bc74a,3e56c383c4e932fd2f4b9249d805626ffcc62f1de701ff1ffdefcb09268bc74a,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
LOCK-SPRING-1,FLEXIBLE,True,True,True,True,True,True,True,2.2737367544323206e-12,2.2737367544323206e-12,0.0,True,True,MOVING_RETAINED_SAME_TRANSFORM,,1,1,3,3,-1.0608734368755535e-07,2cf9d77fa5b5486861b3c39eb4f4db18b81031420a440a830c3965932f02854f,74943a9d5e7d826d064763d06a055a25d73ddda4295ca06af1296904a894c6ac,3.2999999999998604,True,False,,,,,,False,False,FLEXIBLE_STATE_GEOMETRY_EXCEPTION,,,True,PASS
LOCK-SPRING-2,FLEXIBLE,True,True,True,True,True,True,True,7.918998790046317e-12,7.918998790046317e-12,0.0,True,True,MOVING_RETAINED_SAME_TRANSFORM,,1,1,3,3,-1.0608734390959995e-07,2cf9d77fa5b5486861b3c39eb4f4db18b81031420a440a830c3965932f02854f,74943a9d5e7d826d064763d06a055a25d73ddda4295ca06af1296904a894c6ac,3.2999999999998604,True,False,,,,,,False,False,FLEXIBLE_STATE_GEOMETRY_EXCEPTION,,,True,PASS
LOCK-SPRING-3,FLEXIBLE,True,True,True,True,True,True,True,5.870859354217828e-12,5.870859354217828e-12,0.0,True,True,MOVING_RETAINED_SAME_TRANSFORM,,1,1,3,3,-1.060873438540888e-07,2cf9d77fa5b5486861b3c39eb4f4db18b81031420a440a830c3965932f02854f,74943a9d5e7d826d064763d06a055a25d73ddda4295ca06af1296904a894c6ac,3.2999999999998604,True,False,,,,,,False,False,FLEXIBLE_STATE_GEOMETRY_EXCEPTION,,,True,PASS
MANIFOLD-CARRIER-SCREW-1,FIXED,True,True,True,True,True,True,True,0.0,0.0,0.0,True,True,FIXED_UNCHANGED,,1,1,12,12,0.0,45613473ffc8c9aa0a273e879f43a675e6185465502d478a022bd09421f36900,45613473ffc8c9aa0a273e879f43a675e6185465502d478a022bd09421f36900,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
MANIFOLD-CARRIER-SCREW-2,FIXED,True,True,True,True,True,True,True,3.5479019212315006e-28,3.5479019212315006e-28,0.0,True,True,FIXED_UNCHANGED,,1,1,12,12,0.0,45613473ffc8c9aa0a273e879f43a675e6185465502d478a022bd09421f36900,45613473ffc8c9aa0a273e879f43a675e6185465502d478a022bd09421f36900,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
MANIFOLD-CARRIER-SCREW-3,FIXED,True,True,True,True,True,True,True,2.9030081312133234e-28,2.9030081312133234e-28,0.0,True,True,FIXED_UNCHANGED,,1,1,12,12,0.0,45613473ffc8c9aa0a273e879f43a675e6185465502d478a022bd09421f36900,45613473ffc8c9aa0a273e879f43a675e6185465502d478a022bd09421f36900,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
MANIFOLD-CARRIER-SCREW-4,FIXED,True,True,True,True,True,True,True,6.429216377551246e-29,6.429216377551246e-29,0.0,True,True,FIXED_UNCHANGED,,1,1,12,12,0.0,45613473ffc8c9aa0a273e879f43a675e6185465502d478a022bd09421f36900,45613473ffc8c9aa0a273e879f43a675e6185465502d478a022bd09421f36900,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
MANIFOLD-FEED-CLAMP-1,FIXED,True,True,True,True,True,True,True,2.6295632338246833e-13,2.6295632338246833e-13,0.0,True,True,FIXED_UNCHANGED,,1,1,15,15,0.0,de06a07ffc352ddd0af65d402aa6ff2ff5664992be0c335fb441d18dc05606ac,de06a07ffc352ddd0af65d402aa6ff2ff5664992be0c335fb441d18dc05606ac,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
MANIFOLD-FEED-CLAMP-2,FIXED,True,True,True,True,True,True,True,2.6295632338246833e-13,2.6295632338246833e-13,0.0,True,True,FIXED_UNCHANGED,,1,1,15,15,0.0,de06a07ffc352ddd0af65d402aa6ff2ff5664992be0c335fb441d18dc05606ac,de06a07ffc352ddd0af65d402aa6ff2ff5664992be0c335fb441d18dc05606ac,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
MANIFOLD-FEED-CLAMP-3,FIXED,True,True,True,True,True,True,True,2.6295632338246833e-13,2.6295632338246833e-13,0.0,True,True,FIXED_UNCHANGED,,1,1,15,15,0.0,de06a07ffc352ddd0af65d402aa6ff2ff5664992be0c335fb441d18dc05606ac,de06a07ffc352ddd0af65d402aa6ff2ff5664992be0c335fb441d18dc05606ac,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
NOSE-001,FIXED,True,True,True,True,True,True,True,0.0,0.0,0.0,True,True,FIXED_UNCHANGED,,1,1,8,8,0.0,078e40744e7dd8bc010850992a41648acc121c29d38a1d59bfbb5c6f65a0f341,078e40744e7dd8bc010850992a41648acc121c29d38a1d59bfbb5c6f65a0f341,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
NOSE-BALLAST-TAPER-PIN-001,FIXED,True,True,True,True,True,True,True,1.5653958587979453e-29,1.5653958587979453e-29,0.0,True,True,FIXED_UNCHANGED,,1,1,3,3,0.0,e958583086100ec308fc04e22b38a2576308d24fa5ccc440f929beff43eb23f7,e958583086100ec308fc04e22b38a2576308d24fa5ccc440f929beff43eb23f7,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
PIVOT-BUSH-1-1,FIXED,True,True,True,True,True,True,True,0.0,0.0,0.0,True,True,FIXED_UNCHANGED,,1,1,4,4,0.0,d9348848bb4c1f9651a7912cb3e65da796d08d1bb8e9e23dd1baeb21755e9e50,d9348848bb4c1f9651a7912cb3e65da796d08d1bb8e9e23dd1baeb21755e9e50,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
PIVOT-BUSH-1-2,FIXED,True,True,True,True,True,True,True,0.0,0.0,0.0,True,True,FIXED_UNCHANGED,,1,1,4,4,0.0,d9348848bb4c1f9651a7912cb3e65da796d08d1bb8e9e23dd1baeb21755e9e50,d9348848bb4c1f9651a7912cb3e65da796d08d1bb8e9e23dd1baeb21755e9e50,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
